ID	gene.symbol.x	chebi.identifier	chebi.name	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
R-HSA-70171	PGP	CHEBI:58272	3PG	PGP_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-70171	PGP	CHEBI:58289	2PG	PGP_CHEBI:58289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-190840	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-190861	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-437239	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5617833	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5626467	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8955332	TUBAL3	CHEBI:29985	L-Glu	TUBAL3_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8955332	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-8955332	TUBAL3	CHEBI:58315	L-Tyr	TUBAL3_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9609736	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9619483	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9646399	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9668328	TUBAL3	CHEBI:58189	GDP	TUBAL3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-5624138	UNC119B	CHEBI:17552	GDP	UNC119B_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9013420	ARHGAP31	CHEBI:58189	GDP	ARHGAP31_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9035034	ARHGAP32	CHEBI:58189	GDP	ARHGAP32_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1483213	ETNK2	CHEBI:17553	PETA	ETNK2_CHEBI:17553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1483213	ETNK2	CHEBI:57876	CDP-ETA	ETNK2_CHEBI:57876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1483213	ETNK2	CHEBI:60377	CMP	ETNK2_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9634600	PFKFB3	CHEBI:57634	Fru(6)P	PFKFB3_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8849932	PTPRS	CHEBI:29985	L-Glu	PTPRS_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-73762	CHD3	CHEBI:61120	rDNA Promoter	CHD3_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8943724	CHD3	CHEBI:58189	GDP	CHD3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8866654	PEX10	CHEBI:58189	GDP	PEX10_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-72731	EIF2B3	CHEBI:58189	GDP	EIF2B3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8854214	TBC1D2	CHEBI:17552	GDP	TBC1D2_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8854214	TBC1D2	CHEBI:58189	GDP	TBC1D2_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-500753	CAD	CHEBI:29985	L-Glu	CAD_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-500753	CAD	CHEBI:29991	L-Asp	CAD_CHEBI:29991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-500753	CAD	CHEBI:30864	(S)-DHO	CAD_CHEBI:30864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-73762	RRN3	CHEBI:61120	rDNA Promoter	RRN3_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-73772	RRN3	CHEBI:61120	rDNA Promoter	RRN3_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-170670	GNAI1	CHEBI:17552	GDP	GNAI1_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-170670	GNAI1	CHEBI:58189	GDP	GNAI1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-392170	GNAI1	CHEBI:17552	GDP	GNAI1_CHEBI:17552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-392170	GNAI1	CHEBI:58189	GDP	GNAI1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-400042	GNAI1	CHEBI:58189	GDP	GNAI1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-400042	GNAI1	CHEBI:72587	NAd	GNAI1_CHEBI:72587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-HSA-9013424	MYO9A	CHEBI:58189	GDP	MYO9A_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3134973	EP300	CHEBI:61120	Promotor region of interferon beta	EP300_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5250924	EP300	CHEBI:61120	rDNA Promoter	EP300_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-6804760	EP300	CHEBI:57856	AdoHcy	EP300_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9617629	EP300	CHEBI:17154	NAM	EP300_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9617629	EP300	CHEBI:57540	NAD+	EP300_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-159418	ABCC3	CHEBI:29746	GCCA	ABCC3_CHEBI:29746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-159418	ABCC3	CHEBI:29747	CCA	ABCC3_CHEBI:29747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-159418	ABCC3	CHEBI:456215	AMP	ABCC3_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-159418	ABCC3	CHEBI:507393	TAU	ABCC3_CHEBI:507393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC3	CHEBI:29985	L-Glu	ABCC3_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC3	CHEBI:35235	L-Cys	ABCC3_CHEBI:35235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC3	CHEBI:57925	GSH	ABCC3_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC3	CHEBI:58052	UDP-GlcA	ABCC3_CHEBI:58052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC3	CHEBI:58343	PAP	ABCC3_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-76061	POLR3A	CHEBI:61120	DNA with RNA Polymerase III Type 1 Closed Promoter	POLR3A_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-76066	POLR3A	CHEBI:61120	DNA with RNA Polymerase III Type 2 Closed Promoter	POLR3A_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-76071	POLR3A	CHEBI:61120	DNA with RNA Polymerase III Type 3 Closed Promoter	POLR3A_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-181429	PPFIA1	CHEBI:350546	5HT	PPFIA1_CHEBI:350546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-181430	PPFIA1	CHEBI:72587	NAd	PPFIA1_CHEBI:72587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-210500	PPFIA1	CHEBI:29985	L-Glu	PPFIA1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-445144	ITGA9	CHEBI:58189	GDP	ITGA9_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1482801	OSBPL8	CHEBI:57560	LCFA(-)	OSBPL8_CHEBI:57560	sp|B9EJ86|OSBL8_MOUSE	OSBPL8	protein	Eladic/oleic/petroselinic acid	metabolite	0.295488475743008	1.28467093359e-4	163	0.0112545298770603	OSBPL8_Eladic/oleic/petroselinic acid	petroselinate	CHEBI:32375	primary	27	CHEBI:57560	23	long-chain fatty acid anion	OSBPL8_Eladic/oleic/petroselinic acid_CHEBI:57560	Reactome
R-MMU-6811440	TMF1	CHEBI:58189	GDP	TMF1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-212300	HIST1H2AN	CHEBI:57856	AdoHcy	HIST1H2AN_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3214858	HIST1H2AN	CHEBI:57856	AdoHcy	HIST1H2AN_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196757	MTHFD2L	CHEBI:29985	L-Glu	MTHFD2L_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196757	MTHFD2L	CHEBI:33384	L-Ser	MTHFD2L_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196757	MTHFD2L	CHEBI:57540	NAD+	MTHFD2L_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5696394	INO80E	CHEBI:17154	NAM	INO80E_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5696394	INO80E	CHEBI:57540	NAD+	INO80E_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5696394	INO80E	CHEBI:61120	Distorted dsDNA	INO80E_CHEBI:61120	tr|D3Z3H0|D3Z3H0_MOUSE	INO80E	protein	2'-Deoxyuridine	metabolite	0.484870669636372	9.95022971019832e-5	59	0.00950495749054933	INO80E_2'-Deoxyuridine	2'-deoxyuridine	CHEBI:16450	primary	46	CHEBI:61120	20	nucleobase-containing molecular entity	INO80E_2'-Deoxyuridine_CHEBI:61120	Reactome
R-MMU-2022870	CHST13	CHEBI:58052	UDP-GlcA	CHST13_CHEBI:58052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2022870	CHST13	CHEBI:58343	PAP	CHST13_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-210500	GLS	CHEBI:29985	L-Glu	GLS_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964539	GLS	CHEBI:15361	PYR	GLS_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964539	GLS	CHEBI:16810	2OG	GLS_CHEBI:16810	sp|D3Z7P3|GLSK_MOUSE	GLS	protein	alpha-Ketoglutarate	metabolite	-0.443363471537298	3.0837057352073304e-9	163	3.88823228533253e-6	GLS_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	GLS_alpha-Ketoglutarate_CHEBI:16810	Reactome
R-MMU-8964539	GLS	CHEBI:21547	NAA	GLS_CHEBI:21547	sp|D3Z7P3-2|GLSK_MOUSE	GLS	protein	N-Acetyl-L-aspartic acid	metabolite	0.445847185706496	3.33974162991524e-7	120	1.6299966963991e-4	GLS_N-Acetyl-L-aspartic acid	N-acetyl-L-aspartic acid	CHEBI:21547	primary	46	CHEBI:21547	46	N-acetyl-L-aspartic acid	GLS_N-Acetyl-L-aspartic acid_CHEBI:21547	Reactome
R-MMU-8964539	GLS	CHEBI:29985	L-Glu	GLS_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964539	GLS	CHEBI:29991	L-Asp	GLS_CHEBI:29991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964539	GLS	CHEBI:46911	L-Orn	GLS_CHEBI:46911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964539	GLS	CHEBI:57540	NAD+	GLS_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964539	GLS	CHEBI:57972	L-Ala	GLS_CHEBI:57972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964539	GLS	CHEBI:60039	L-Pro	GLS_CHEBI:60039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-354192	FGA	CHEBI:58189	GDP	FGA_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5686938	FGA	CHEBI:24654	hydroxy fatty acid	FGA_CHEBI:24654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-375165	SPTBN4	CHEBI:58189	GDP	SPTBN4_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1614517	TSTD1	CHEBI:15589	MAL	TSTD1_CHEBI:15589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1614517	TSTD1	CHEBI:16856	GSH	TSTD1_CHEBI:16856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1614517	TSTD1	CHEBI:58297	GSSG	TSTD1_CHEBI:58297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3214841	SETD1A	CHEBI:57856	AdoHcy	SETD1A_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5578775	RYR1	CHEBI:57540	NAD+	RYR1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9748787	ABCC4	CHEBI:29985	L-Glu	ABCC4_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9748787	ABCC4	CHEBI:456215	AMP	ABCC4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9748787	ABCC4	CHEBI:57540	NAD+	ABCC4_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9748787	ABCC4	CHEBI:57856	AdoHcy	ABCC4_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9748787	ABCC4	CHEBI:57925	GSH	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9748787	ABCC4	CHEBI:58189	GDP	ABCC4_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC4	CHEBI:29985	L-Glu	ABCC4_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC4	CHEBI:35235	L-Cys	ABCC4_CHEBI:35235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC4	CHEBI:57925	GSH	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC4	CHEBI:58052	UDP-GlcA	ABCC4_CHEBI:58052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9753281	ABCC4	CHEBI:58343	PAP	ABCC4_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-428157	ALDH3B2	CHEBI:15756	PALM	ALDH3B2_CHEBI:15756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-428157	ALDH3B2	CHEBI:17553	PETA	ALDH3B2_CHEBI:17553	sp|E9Q3E1|AL3B2_MOUSE	ALDH3B2	protein	O-Phosphorylethanolamine	metabolite	0.352325398917838	7.089097915367e-4	89	0.0335586901423785	ALDH3B2_O-Phosphorylethanolamine	O-phosphoethanolamine	CHEBI:17553	primary	30	CHEBI:17553	30	O-phosphoethanolamine	ALDH3B2_O-Phosphorylethanolamine_CHEBI:17553	Reactome
R-MMU-428157	ALDH3B2	CHEBI:57540	NAD+	ALDH3B2_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-170822	NUP153	CHEBI:17925	Glc	NUP153_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-170822	NUP153	CHEBI:57634	Fru(6)P	NUP153_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5578775	RYR2	CHEBI:57540	NAD+	RYR2_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000471	APOB	CHEBI:15904	LCFAs	APOB_CHEBI:15904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000471	APOB	CHEBI:24654	hydroxy fatty acid	APOB_CHEBI:24654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000480	APOB	CHEBI:16670	Peptide	APOB_CHEBI:16670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000480	APOB	CHEBI:17202	IMP	APOB_CHEBI:17202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000480	APOB	CHEBI:2181	L-fucose	APOB_CHEBI:2181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000480	APOB	CHEBI:24654	hydroxy fatty acid	APOB_CHEBI:24654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000480	APOB	CHEBI:58053	IMP	APOB_CHEBI:58053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3000497	APOB	CHEBI:16670	Peptide	APOB_CHEBI:16670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5686938	APOB	CHEBI:24654	hydroxy fatty acid	APOB_CHEBI:24654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8963901	APOB	CHEBI:15904	LCFAs	APOB_CHEBI:15904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8964038	APOB	CHEBI:35366	FA	APOB_CHEBI:35366	sp|E9Q414|APOB_MOUSE	APOB	protein	Lipoic acid	metabolite	0.295758245430114	1.2656938149358e-4	163	0.0111485707137202	APOB_Lipoic acid	(R)-lipoic acid	CHEBI:30314	primary	44	CHEBI:35366	27	fatty acid	APOB_Lipoic acid_CHEBI:35366	Reactome
R-MMU-8964038	APOB	CHEBI:57560	LCFA(-)	APOB_CHEBI:57560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3214858	ARID1B	CHEBI:57856	AdoHcy	ARID1B_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196780	ACACB	CHEBI:15956	Btn	ACACB_CHEBI:15956	sp|E9Q4Z2|ACACB_MOUSE	ACACB	protein	Biotin	metabolite	-0.318385497378453	3.44446225861716e-5	163	0.00465527547952563	ACACB_Biotin	biotin	CHEBI:15956	primary	51	CHEBI:15956	51	biotin	ACACB_Biotin_CHEBI:15956	Reactome
R-MMU-196780	ACACB	CHEBI:32551	L-Lys	ACACB_CHEBI:32551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196780	ACACB	CHEBI:456215	AMP	ACACB_CHEBI:456215	sp|E9Q4Z2|ACACB_MOUSE	ACACB	protein	Adenosine 5'-monophosphate	metabolite	-0.277576930576398	3.3405705213018e-4	163	0.0209559672945739	ACACB_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:456215	21	adenosine 5'-monophosphate(2-)	ACACB_Adenosine 5'-monophosphate_CHEBI:456215	Reactome
