gene.symbol.x	ID	chebi.name	chebi.identifier	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
NDUFS8	RHEA:29091	NAD(+)	CHEBI:57540	NDUFS8_CHEBI:57540	sp|Q8K3J1|NDUS8_MOUSE	NDUFS8	protein	NAD	metabolite	0.5985193442047548	0	163	0	NDUFS8_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	NDUFS8_NAD_CHEBI:57540	Rhea
EEF2K	RHEA:21436	ADP	CHEBI:456216	EEF2K_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RTCA	RHEA:23976	AMP	CHEBI:456215	RTCA_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PIK3C2A	RHEA:18373	ADP	CHEBI:456216	PIK3C2A_CHEBI:456216	sp|Q61194|P3C2A_MOUSE	PIK3C2A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.20270102126313477	0.00945927881401331	163	0.04469424351134627	PIK3C2A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIK3C2A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIK3C2A	RHEA:12709	ADP	CHEBI:456216	PIK3C2A_CHEBI:456216	sp|Q61194|P3C2A_MOUSE	PIK3C2A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.20270102126313477	0.00945927881401331	163	0.04469424351134627	PIK3C2A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIK3C2A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIK3C2A	RHEA:21292	ADP	CHEBI:456216	PIK3C2A_CHEBI:456216	sp|Q61194|P3C2A_MOUSE	PIK3C2A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.20270102126313477	0.00945927881401331	163	0.04469424351134627	PIK3C2A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIK3C2A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PLOD2	RHEA:16569	2-oxoglutarate	CHEBI:16810	PLOD2_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PLOD2	RHEA:16569	succinate	CHEBI:30031	PLOD2_CHEBI:30031	sp|Q9R0B9|PLOD2_MOUSE	PLOD2	protein	Succinate	metabolite	-0.2477706613363866	0.00389638755509436	134	0.02235927029653846	PLOD2_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:30031	25	succinate(2-)	PLOD2_Succinate_CHEBI:30031	Rhea
STK25	RHEA:17989	ADP	CHEBI:456216	STK25_CHEBI:456216	sp|Q9Z2W1|STK25_MOUSE	STK25	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2903844926605707	1.697761200867287e-4	163	0.00176743965440087	STK25_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	STK25_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
STK25	RHEA:46608	ADP	CHEBI:456216	STK25_CHEBI:456216	sp|Q9Z2W1|STK25_MOUSE	STK25	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2903844926605707	1.697761200867287e-4	163	0.00176743965440087	STK25_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	STK25_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
FAAH	RHEA:26506	(9Z)-octadecenoate	CHEBI:30823	FAAH_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:45060	(9Z)-octadecenoate	CHEBI:30823	FAAH_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:45064	hexadecanoate	CHEBI:7896	FAAH_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:62984	hexadecanoate	CHEBI:7896	FAAH_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:62992	tetradecanoate	CHEBI:30807	FAAH_CHEBI:30807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63148	(9Z)-octadecenoate	CHEBI:30823	FAAH_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63148	taurine	CHEBI:507393	FAAH_CHEBI:507393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:62976	(9Z,12Z,15Z)-octadecatrienoate	CHEBI:32387	FAAH_CHEBI:32387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63008	(6Z)-octadecenoate	CHEBI:32375	FAAH_CHEBI:32375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63020	(9Z,12Z)-octadecadienoate	CHEBI:30245	FAAH_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:35563	(9Z)-hexadecenoate	CHEBI:32372	FAAH_CHEBI:32372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63124	octadecanoate	CHEBI:25629	FAAH_CHEBI:25629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63140	taurine	CHEBI:507393	FAAH_CHEBI:507393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63156	taurine	CHEBI:507393	FAAH_CHEBI:507393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63160	taurine	CHEBI:507393	FAAH_CHEBI:507393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:63164	taurine	CHEBI:507393	FAAH_CHEBI:507393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:51316	(9Z)-octadecenoate	CHEBI:30823	FAAH_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAAH	RHEA:64116	L-serine	CHEBI:33384	FAAH_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DDX3X	RHEA:13065	ADP	CHEBI:456216	DDX3X_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FBP2	RHEA:11064	beta-D-fructose 6-phosphate	CHEBI:57634	FBP2_CHEBI:57634	sp|P70695|F16P2_MOUSE	FBP2	protein	D-Glucose/Frucotose 6-phosphate	metabolite	0.271285227017558	4.603856644767035e-4	163	0.00401830737232036	FBP2_D-Glucose/Frucotose 6-phosphate	β-D-fructofuranose 6-phosphate(2−)	CHEBI:57634	primary	20	CHEBI:57634	20	beta-D-fructofuranose 6-phosphate(2-)	FBP2_D-Glucose/Frucotose 6-phosphate_CHEBI:57634	Rhea
ACACB	RHEA:11308	ADP	CHEBI:456216	ACACB_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PDXK	RHEA:10224	ADP	CHEBI:456216	PDXK_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PDXK	RHEA:25104	ADP	CHEBI:456216	PDXK_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PDXK	RHEA:25108	ADP	CHEBI:456216	PDXK_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GAPDHS	RHEA:10300	NAD(+)	CHEBI:57540	GAPDHS_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ENPP3	RHEA:23996	a ribonucleoside 5'-phosphate	CHEBI:58043	ENPP3_CHEBI:58043	sp|Q6DYE8|ENPP3_MOUSE	ENPP3	protein	Adenosine 5'-monophosphate	metabolite	-0.24598975322974737	0.00154977277109491	163	0.01071814740811691	ENPP3_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:58043	20	nucleoside 5'-monophosphate(2-)	ENPP3_Adenosine 5'-monophosphate _CHEBI:58043	Rhea
CHD1	RHEA:13065	ADP	CHEBI:456216	CHD1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CHD2	RHEA:13065	ADP	CHEBI:456216	CHD2_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
TOR1A	RHEA:13065	ADP	CHEBI:456216	TOR1A_CHEBI:456216	sp|Q9ER39|TOR1A_MOUSE	TOR1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.21591531471399933	0.00563778237404877	163	0.02990013545502063	TOR1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	TOR1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
TOR1B	RHEA:13065	ADP	CHEBI:456216	TOR1B_CHEBI:456216	sp|Q9ER41|TOR1B_MOUSE	TOR1B	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2231428550259768	0.00419433207332198	163	0.02369736294695155	TOR1B_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	TOR1B_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ABCD4	RHEA:17873	ADP	CHEBI:456216	ABCD4_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PTGES	RHEA:51220	glutathione	CHEBI:57925	PTGES_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PTGES	RHEA:48620	glutathione	CHEBI:57925	PTGES_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PTGES	RHEA:48620	glutathione disulfide	CHEBI:58297	PTGES_CHEBI:58297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RIOK3	RHEA:17989	ADP	CHEBI:456216	RIOK3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RIOK3	RHEA:46608	ADP	CHEBI:456216	RIOK3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAP2K7	RHEA:17989	ADP	CHEBI:456216	MAP2K7_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAP2K7	RHEA:46608	ADP	CHEBI:456216	MAP2K7_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAP2K7	RHEA:10596	ADP	CHEBI:456216	MAP2K7_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40111	butanoate	CHEBI:17968	ACOT8_CHEBI:17968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40115	hexanoate	CHEBI:17120	ACOT8_CHEBI:17120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:30135	dodecanoate	CHEBI:18262	ACOT8_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40119	tetradecanoate	CHEBI:30807	ACOT8_CHEBI:30807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:16645	hexadecanoate	CHEBI:7896	ACOT8_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:30139	octadecanoate	CHEBI:25629	ACOT8_CHEBI:25629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40219	malonate	CHEBI:15792	ACOT8_CHEBI:15792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:15673	acetoacetate	CHEBI:13705	ACOT8_CHEBI:13705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40103	propanoate	CHEBI:17272	ACOT8_CHEBI:17272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:11516	succinate	CHEBI:30031	ACOT8_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40575	glutarate	CHEBI:30921	ACOT8_CHEBI:30921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40587	octanedioate	CHEBI:76282	ACOT8_CHEBI:76282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40131	(9Z)-hexadecenoate	CHEBI:32372	ACOT8_CHEBI:32372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40139	(9Z)-octadecenoate	CHEBI:30823	ACOT8_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40143	(9Z,12Z)-octadecadienoate	CHEBI:30245	ACOT8_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40147	eicosanoate	CHEBI:32360	ACOT8_CHEBI:32360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:16305	3-hydroxy-3-methylglutarate	CHEBI:17325	ACOT8_CHEBI:17325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CDIPT	RHEA:11580	CMP	CHEBI:60377	CDIPT_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:16065	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:16065	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:44000	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:44000	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54596	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54596	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54600	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54600	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54604	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54604	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54612	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54612	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54616	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54616	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54620	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54620	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54624	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54624	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54628	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54628	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54632	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:54632	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55172	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:55172	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55176	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:55176	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55180	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:55180	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55184	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:55184	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55192	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	sp|O35386|PAHX_MOUSE	PHYH	protein	alpha-Ketoglutarate	metabolite	-0.42017450542402857	2.3534858728524455e-8	163	9.429242711694304e-7	PHYH_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	PHYH_alpha-Ketoglutarate_CHEBI:16810	Rhea
PHYH	RHEA:55192	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OPLAH	RHEA:10348	5-oxo-L-proline	CHEBI:58402	OPLAH_CHEBI:58402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OPLAH	RHEA:10348	ADP	CHEBI:456216	OPLAH_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
